Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
170 000 DH,كادي نقية ☝️,2016,Manuelle,Essence,150 000 - 159 999,Volkswagen,Caddy,5,WW au Maroc,Non,6 CV,Très bon,"CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Ordinateur de bord, Verrouillage centralisé à distance"
145 000 DH,clio 5,2021,Manuelle,Diesel,130 000 - 139 999,Renault,Clio,5,WW au Maroc,Non,6 CV,Excellent,"Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse"
105 000 DH,fiat exelent,2012,Automatique,Diesel,160 000 - 169 999,Fiat,Freemont,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
335 000 DH,golf 8 style 2023/11,2023,Automatique,Diesel,35 000 - 39 999,Volkswagen,Golf 8,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
68 000 DH,دفسك باقة مليحة,2021,Manuelle,Essence,Plus de 500 000,Autres,Autres,3,WW au Maroc,Non,6 CV,Excellent,Aucun
245 000 DH,"Golf 7 GTD Pack 7,5 GTI 184Hp",2016,Automatique,Diesel,130 000 - 139 999,Volkswagen,Golf 7,5,Dédouanée,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
375 000 DH,mercedes classe E 350d avangarde,2020,Automatique,Diesel,55 000 - 59 999,Mercedes-Benz,Classe E,5,WW au Maroc,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
900 000 DH,Mercedez GLE 63S V8 Biturbo Automatique,2022,Automatique,Essence,30 000 - 34 999,Mercedes-Benz,Classe GLE,5,Pas encore dédouanée,Oui,Plus de 41 CV,Excellent,Aucun
197 000 DH,Mercedes-Benz Classe E Diesel Automatique 2014,2014,Automatique,Diesel,180 000 - 189 999,Mercedes-Benz,Classe E,3,Dédouanée,Oui,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
220 000 DH,Peugeot 3008 Diesel Manuelle 2019,2019,Manuelle,Diesel,120 000 - 129 999,Peugeot,3008,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
39 500 DH,chevrolet à vendre bon,2008,Manuelle,LPG,250 000 - 299 999,Chevrolet,Optra,5,WW au Maroc,Non,9 CV,Très bon,"Airbags, Caméra de recul, Climatisation, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
152 000 DH,Dacia Sandero,2023,Manuelle,Diesel,70 000 - 74 999,Dacia,Sandero,,WW au Maroc,,6 CV,,Aucun
,Peugeot 208 Diesel Manuelle 2020 à Rabat,2020,Manuelle,Diesel,130 000 - 139 999,Peugeot,208,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
28 000 DH,BMW Série 3 Essence Manuelle 2007 à Marrakech,2007,Manuelle,Essence,80 000 - 84 999,BMW,Série 3,5,WW au Maroc,Non,7 CV,Correct,Aucun
97 000 DH,peugeot 301 disel,2015,Manuelle,Diesel,190 000 - 199 999,Peugeot,301,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Ordinateur de bord, Radar de recul, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
178 000 DH,DACIA LODGY DIESEL MANUELLE  2022 à Casablanca,2022,Manuelle,Diesel,45 000 - 49 999,Dacia,Lodgy,5,WW au Maroc,Non,6 CV,Excellent,Aucun
205 000 DH,Peugeot 3008 Diesel Manuelle 2021 à Casablanca,2021,Manuelle,Diesel,130 000 - 139 999,Peugeot,3008,5,WW au Maroc,Oui,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Vitres électriques"
,DACIA DUSTER ÊXTRÊM 2023/12,2023,Manuelle,Diesel,70 000 - 74 999,Dacia,Duster,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
88 000 DH,kangoo bagra,2014,Manuelle,Diesel,180 000 - 189 999,Renault,Kangoo,5,WW au Maroc,Non,6 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Verrouillage centralisé à distance, Vitres électriques"
290 000 DH,Golf 7.5 GTD,2017,Automatique,Diesel,150 000 - 159 999,Volkswagen,Golf 7,5,Dédouanée,,8 CV,Neuf,Aucun
,Hyundai santafe,2019,Automatique,Diesel,140 000 - 149 999,Hyundai,Santa Fe,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
190 000 DH,Jeep Renegade Diesel Automatique 2018 à Temara,2018,Automatique,Diesel,110 000 - 119 999,Jeep,Renegade,5,WW au Maroc,,6 CV,Très bon,Aucun
,Peugeot 3008 Diesel Automatique 2019 à Rabat,2019,Automatique,Diesel,140 000 - 149 999,Peugeot,3008,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
305 000 DH,Land Rover Range Rover Evoque Daynamic 2018,2018,Automatique,Diesel,120 000 - 129 999,Land Rover,Range Rover Evoque,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
48 000 DH,Peugeot 206 sedan,2009,Manuelle,Essence,190 000 - 199 999,Peugeot,206,5,WW au Maroc,,8 CV,,"Airbags, CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
175 000 DH,Audi A3 Diesel Automatique 2013 à Casablanca,2013,Automatique,Diesel,110 000 - 119 999,Audi,A3,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
195 000 DH,Renault captur,2021,Manuelle,Diesel,60 000 - 64 999,Renault,Captur,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Ford cougar titanium,2018,Automatique,Diesel,160 000 - 169 999,Ford,Cougar,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
220 000 DH,Fiat 500 X Diesel Automatique 2022 à Rabat,2022,Automatique,Diesel,30 000 - 34 999,Fiat,500X,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
117 000 DH,Opel Astra Diesel,2016,Manuelle,Diesel,170 000 - 179 999,Opel,Astra,5,WW au Maroc,Non,8 CV,Excellent,"ABS, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
112 000 DH,OPEL ASTRA 1.7 CDTI,2012,Manuelle,Diesel,160 000 - 169 999,Opel,Astra,5,WW au Maroc,Non,7 CV,Bon,Aucun
93 000 DH,Dodge Essence,2014,Automatique,Essence,160 000 - 169 999,Dodge,Avenger,5,Dédouanée,Oui,21 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
115 000 DH,3008 automatique,2011,Automatique,Diesel,200 000 - 249 999,Peugeot,3008,5,Dédouanée,Non,6 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
570 000 DH,Audi Q8 Diesel Automatique 2019 à Temara,2019,Automatique,Diesel,140 000 - 149 999,Audi,Q8,3,Dédouanée,Oui,12 CV,Excellent,Aucun
,Mercedes-Benz Classe A Diesel Automatique 2023,2023,Automatique,Diesel,20 000 - 24 999,Mercedes-Benz,Classe A,5,Dédouanée,Oui,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
215 000 DH,Renault capture,2023,Manuelle,Diesel,20 000 - 24 999,Renault,Captur,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
215 000 DH,Nissan Juke Tekna,2022,Automatique,Essence,35 000 - 39 999,Nissan,Juke,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes-Benz Class C220 d coupé,2023,Automatique,Diesel,30 000 - 34 999,Mercedes-Benz,Classe C,5,WW au Maroc,Oui,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Touareg,2015,Automatique,Diesel,190 000 - 199 999,Volkswagen,Touareg,5,WW au Maroc,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
430 000 DH,530e comme neuve,2019,Automatique,Hybride,30 000 - 34 999,BMW,Série 5,,,,11 CV,Excellent,Aucun
90 000 DH,Hyundai Santa fe 2.2,2009,Manuelle,Diesel,150 000 - 159 999,Hyundai,Santa Fe,5,WW au Maroc,Non,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
185 000 DH,Peugeot - Rifter 2021,2021,Manuelle,Diesel,55 000 - 59 999,Peugeot,Rifter,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
48 000 DH,Kia Picanto Essence Manuelle 2008 à Marrakech,2008,Manuelle,Essence,200 000 - 249 999,Kia,Picanto,5,Dédouanée,Non,6 CV,Très bon,Aucun
42 000 DH,Renault clio,2000,Manuelle,Essence,250 000 - 299 999,Renault,Clio,5,WW au Maroc,Non,8 CV,Très bon,"Airbags, Vitres électriques"
,فاس قرية با محمد,2017,Manuelle,Diesel,190 000 - 199 999,Peugeot,Partner,,,,6 CV,Neuf,Aucun
,Mercedes-Benz CLA 220 Amg,2020,Automatique,Diesel,80 000 - 84 999,Mercedes-Benz,Classe CLA,,Dédouanée,,8 CV,Excellent,Aucun
220 000 DH,Ford Fusion TITANIUM 180 BVA Diesel  2019,2019,Automatique,Diesel,95 000 - 99 999,Ford,Fusion,5,WW au Maroc,Oui,8 CV,Très bon,Aucun
195 000 DH,Ford Ranger Diesel Manuelle 2014 à Nador,2014,Manuelle,Diesel,150 000 - 159 999,Ford,Ranger,5,WW au Maroc,Oui,9 CV,Excellent,Aucun
,c3 excellente etat,2022,Manuelle,Diesel,30 000 - 34 999,Citroen,C3,5,WW au Maroc,Oui,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes-Benz classe A180 Diesel,2018,Automatique,Diesel,90 000 - 94 999,Mercedes-Benz,Classe A,5,Importée neuve,Oui,6 CV,Très bon,Aucun
,Dokker Diesel,2020,Manuelle,Diesel,150 000 - 159 999,Dacia,Dokker,5,,Non,6 CV,,Aucun
50 000 DH,mercedess,1991,Manuelle,Diesel,250 000 - 299 999,Mercedes-Benz,250,5,Dédouanée,Non,10 CV,Excellent,Aucun
210 000 DH,Duster 2×4,2022,Manuelle,Diesel,35 000 - 39 999,Dacia,Duster,5,WW au Maroc,Oui,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
190 000 DH,هيونداي 2021 H 100,2021,Manuelle,Diesel,45 000 - 49 999,Hyundai,H-100,5,WW au Maroc,Non,10 CV,Très bon,Aucun
,Peugeot 3008 Diesel Automatique 2019 à Tanger,2019,Automatique,Diesel,140 000 - 149 999,Peugeot,3008,5,,,10 CV,Excellent,Aucun
205 000 DH,VOLKSWAGEN TIGUAN,2013,Manuelle,Diesel,5 000 - 9 999,Volkswagen,Tiguan,5,Dédouanée,Non,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Tiguan Elegance pano auto,2021,Automatique,Diesel,140 000 - 149 999,Volkswagen,Tiguan,,Dédouanée,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
53 000 DH,Ssangyong Actyon Diesel Manuelle 2007 à Rabat,2007,Manuelle,Diesel,350 000 - 399 999,Ssangyong,Actyon,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance"
,Ford Fiesta Diesel Manuelle 2019 à Rabat,2019,Manuelle,Diesel,170 000 - 179 999,Ford,Fiesta,5,WW au Maroc,Oui,6 CV,Excellent,Aucun
283 000 DH,3008 gt line black édition,2021,Automatique,Diesel,120 000 - 129 999,Peugeot,3008,,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
143 000 DH,Dacia Logan,2024,Manuelle,Diesel,55 000 - 59 999,Dacia,Logan,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,Toyota yaris très bonne état,2012,Manuelle,Essence,190 000 - 199 999,Toyota,Yaris,5,WW au Maroc,,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes class C 220 pack AMG,2023,Automatique,Diesel,25 000 - 29 999,Mercedes-Benz,Classe C,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
530 000 DH,mercedes glc coupe 250 d,2019,Automatique,Diesel,150 000 - 159 999,Mercedes-Benz,Classe GLC,5,Importée neuve,Non,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
650 000 DH,Land Rover Range Rover Sport Diesel Automatique,2020,Automatique,Diesel,100 000 - 109 999,Land Rover,Range Rover Sport,3,Dédouanée,Oui,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
69 000 DH,Dacia Sandero Diesel Manuelle 2011 à Casablanca,2011,Manuelle,Diesel,190 000 - 199 999,Dacia,Sandero,5,WW au Maroc,Non,6 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Verrouillage centralisé à distance, Vitres électriques"
1 300 000 DH,Porsche cayenne Modèle 2022 full options,2022,Automatique,Hybride,25 000 - 29 999,Porsche,Cayenne,5,WW au Maroc,Oui,17 CV,Excellent,Aucun
213 000 DH,Megane 4 intense automatique 58000km 1er main,2023,Automatique,Diesel,50 000 - 54 999,Renault,Megane,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
148 000 DH,audi A5 essans n9iya,2012,Automatique,Essence,140 000 - 149 999,Audi,A5,5,Importée neuve,Oui,12 CV,Bon,"ABS, Airbags, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Vitres électriques"
68 000 DH,Fait Grand Punto diesel 2014,2014,Manuelle,Diesel,180 000 - 189 999,Fiat,Punto,5,WW au Maroc,Non,5 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Limiteur de vitesse, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
125 000 DH,dacia,2022,Manuelle,Diesel,130 000 - 139 999,Dacia,Logan,5,WW au Maroc,Non,6 CV,Très bon,"CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance"
